ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
3044.0,0.0,0.0,0.0,0.0,10.0,269.0,0.0,0.02,0.0,0.0,,2.0,2.0,,2.0,Returning_Visitor,False,False
11442.0,,0.0,0.0,0.0,8.0,362.75,0.025,0.075,0.0,0.0,Nov,2.0,5.0,3.0,8.0,Returning_Visitor,False,False
10777.0,1.0,105.0,1.0,0.0,,1125.904762,0.0,0.014043584,0.0,0.0,Dec,3.0,2.0,3.0,2.0,Returning_Visitor,False,False
9698.0,2.0,126.0,0.0,0.0,6.0,127.1666667,0.05,0.04375,0.0,0.0,Dec,3.0,,5.0,3.0,Returning_Visitor,True,False
,0.0,0.0,0.0,0.0,13.0,98.66666667,0.015384615,0.046153846,0.0,0.0,Dec,,2.0,3.0,,Returning_Visitor,False,False
9435.0,0.0,0.0,0.0,0.0,4.0,42.0,0.0,0.05,0.0,0.0,Dec,2.0,10.0,1.0,2.0,Returning_Visitor,False,False
901.0,0.0,0.0,0.0,0.0,15.0,751.8,0.026666667,0.04,0.0,0.0,Mar,1.0,2.0,2.0,1.0,Returning_Visitor,False,False
5515.0,1.0,41.4,0.0,0.0,30.0,558.6111111,0.009090909,0.046464646,0.0,0.0,Sep,2.0,10.0,2.0,1.0,Returning_Visitor,False,True
7960.0,3.0,53.5,0.0,0.0,82.0,3801.680397,0.010714286,0.03015873,0.906375967,0.0,Sep,2.0,2.0,1.0,4.0,Returning_Visitor,False,False
1794.0,6.0,55.0,1.0,7.0,132.0,4056.175369,0.005882353,0.019282953,0.0,0.0,Mar,2.0,2.0,8.0,2.0,Returning_Visitor,,False
4509.0,1.0,37.0,0.0,0.0,10.0,240.4166667,0.018181818,0.022727273,0.0,0.0,May,2.0,2.0,3.0,3.0,New_Visitor,True,False
10024.0,0.0,0.0,0.0,0.0,37.0,638.25,0.005555556,0.016666667,0.0,0.0,Nov,2.0,2.0,4.0,1.0,Returning_Visitor,False,True
1513.0,6.0,408.2,,0.0,33.0,,0.0,0.02045045,19.3654955,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
5813.0,,246.5333333,0.0,0.0,79.0,2150.433333,,0.020883534,,0.0,Nov,1.0,1.0,1.0,3.0,Returning_Visitor,False,False
93.0,0.0,0.0,0.0,0.0,2.0,52.0,,0.1,0.0,0.0,Feb,1.0,1.0,,3.0,Returning_Visitor,False,False
5829.0,7.0,94.84,0.0,0.0,43.0,1487.229317,0.004545455,0.019638695,0.0,,Oct,2.0,4.0,1.0,2.0,Returning_Visitor,False,False
4902.0,3.0,27.53333333,1.0,0.0,45.0,3141.258333,0.02173913,0.040017253,,1.0,May,3.0,2.0,1.0,3.0,Returning_Visitor,True,True
8376.0,9.0,223.0,,93.0,76.0,2893.940476,0.002409639,0.014859438,1.935491302,0.0,Nov,1.0,2.0,3.0,8.0,Returning_Visitor,False,False
5119.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1.0,,6.0,4.0,Returning_Visitor,True,False
8746.0,0.0,0.0,0.0,0.0,22.0,246.6458333,0.009090909,0.047727273,0.0,0.0,Nov,3.0,2.0,7.0,10.0,Returning_Visitor,True,False
5442.0,1.0,32.0,0.0,0.0,18.0,299.5,0.015789474,,19.448,0.0,May,2.0,2.0,5.0,1.0,Returning_Visitor,True,True
6665.0,2.0,33.4,0.0,0.0,35.0,1795.925,0.0,0.01,0.0,0.0,Nov,2.0,2.0,,3.0,Returning_Visitor,False,False
5220.0,1.0,53.0,,0.0,,1007.9,,0.005555556,0.0,,May,,,3.0,4.0,New_Visitor,False,False
4526.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.4,May,1.0,1.0,7.0,6.0,Returning_Visitor,False,False
11847.0,0.0,0.0,0.0,0.0,4.0,163.0,0.05,0.1,0.0,0.0,Dec,2.0,,3.0,11.0,Returning_Visitor,False,False
2047.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,Mar,2.0,2.0,2.0,6.0,Returning_Visitor,False,False
8421.0,0.0,0.0,0.0,0.0,19.0,1440.166667,0.026315789,0.040350877,0.0,0.0,,1.0,1.0,1.0,1.0,Returning_Visitor,False,False
1085.0,5.0,159.0,0.0,0.0,17.0,438.4333333,0.003030303,0.027272727,0.0,0.0,Mar,1.0,1.0,3.0,3.0,Returning_Visitor,False,False
4919.0,8.0,114.5,0.0,0.0,36.0,513.4,0.004166667,0.035238095,16.09065,0.6,May,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
10045.0,0.0,0.0,2.0,207.25,114.0,3788.8,,0.010434783,1.795451001,0.0,Dec,2.0,2.0,3.0,2.0,Returning_Visitor,True,False
8230.0,9.0,234.4333333,0.0,0.0,20.0,590.5833333,0.025925926,0.040922619,0.0,0.0,Nov,2.0,2.0,7.0,1.0,Returning_Visitor,False,False
2253.0,0.0,0.0,0.0,0.0,30.0,1184.5,0.006666667,0.048333333,0.0,,May,4.0,2.0,1.0,1.0,Returning_Visitor,False,False
3001.0,1.0,6.0,2.0,15.0,19.0,512.0666667,0.00952381,0.033333333,0.0,0.0,May,,2.0,1.0,4.0,Returning_Visitor,False,False
5435.0,9.0,194.4166667,2.0,,11.0,1569.166667,0.013333333,0.028666667,,0.0,May,3.0,2.0,7.0,6.0,Returning_Visitor,,False
,0.0,0.0,0.0,,33.0,777.1166667,,0.015104167,0.0,0.0,Nov,2.0,2.0,6.0,2.0,New_Visitor,True,False
5054.0,0.0,0.0,,0.0,19.0,,0.010526316,0.035087719,0.0,1.0,May,1.0,1.0,1.0,,Returning_Visitor,True,False
8006.0,0.0,0.0,0.0,0.0,33.0,1132.791667,0.009090909,0.047474747,0.0,0.0,Dec,4.0,1.0,3.0,1.0,Returning_Visitor,False,False
11666.0,1.0,6.0,0.0,0.0,44.0,2011.305556,0.0,0.012301587,0.0,0.0,Nov,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
2304.0,1.0,35.0,0.0,0.0,13.0,233.1666667,0.0,0.016666667,0.0,0.0,May,1.0,1.0,,4.0,Returning_Visitor,False,False
409.0,8.0,237.5,4.0,,30.0,1569.625,0.0,0.008108108,15.88906362,0.0,Mar,1.0,2.0,1.0,9.0,Returning_Visitor,True,True
2088.0,0.0,0.0,0.0,0.0,19.0,429.6333333,0.0,0.005263158,0.0,0.0,Mar,2.0,4.0,1.0,3.0,,True,False
6598.0,1.0,0.0,0.0,0.0,9.0,336.8833333,0.0,0.04,30.21969637,0.0,Sep,1.0,2.0,6.0,4.0,Returning_Visitor,False,
7055.0,1.0,0.0,3.0,62.4,23.0,708.1666667,0.0,0.007407407,0.0,0.0,Sep,2.0,2.0,6.0,4.0,Returning_Visitor,False,False
4868.0,1.0,15.0,1.0,157.0,,3010.532051,0.0,0.014619883,0.0,0.0,May,2.0,2.0,3.0,2.0,Returning_Visitor,True,False
5642.0,0.0,0.0,0.0,0.0,57.0,820.3636364,0.035087719,0.061650605,0.0,0.0,June,3.0,2.0,3.0,,Returning_Visitor,False,False
7479.0,9.0,228.2,1.0,0.0,,186.4,0.02,0.03,0.0,0.0,Nov,2.0,2.0,1.0,20.0,Returning_Visitor,False,False
6573.0,3.0,72.6,,0.0,17.0,544.1,0.0,0.002,0.0,0.0,Sep,2.0,2.0,9.0,2.0,New_Visitor,False,False
9265.0,0.0,0.0,4.0,8.0,66.0,1514.83631,0.022887324,0.044913928,0.0,0.0,Dec,2.0,2.0,6.0,2.0,Returning_Visitor,False,False
,0.0,0.0,,0.0,5.0,59.0,0.08,0.12,0.0,0.0,Mar,2.0,2.0,7.0,1.0,Returning_Visitor,False,False
11248.0,1.0,60.75,0.0,0.0,13.0,355.1666667,0.015384615,0.056410256,0.0,0.0,Nov,3.0,2.0,3.0,3.0,Returning_Visitor,False,False
6949.0,8.0,221.33,2.0,,63.0,5245.277619,0.002739726,0.020091324,0.0,0.0,Nov,2.0,,3.0,1.0,Returning_Visitor,False,False
9973.0,0.0,0.0,0.0,0.0,63.0,1361.203175,0.0,0.014761905,0.0,,,2.0,2.0,7.0,2.0,Returning_Visitor,False,False
10963.0,0.0,0.0,0.0,0.0,15.0,489.7083333,0.0,0.003846154,0.0,0.0,Dec,1.0,,1.0,2.0,New_Visitor,False,False
7537.0,0.0,0.0,0.0,0.0,8.0,471.4,0.0,0.075,0.0,0.0,June,2.0,7.0,2.0,1.0,Returning_Visitor,False,False
2656.0,,,0.0,0.0,10.0,155.0,0.0,0.045454545,0.0,0.0,May,2.0,2.0,3.0,1.0,Returning_Visitor,False,False
10681.0,0.0,0.0,0.0,0.0,8.0,140.1666667,0.0,0.0375,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,True,False
5630.0,6.0,66.55,0.0,0.0,41.0,1556.523333,0.005681818,0.012878788,0.0,0.0,Aug,3.0,2.0,1.0,4.0,Returning_Visitor,True,False
7403.0,3.0,1178.6,4.0,124.8,18.0,1716.373333,0.008333333,0.016666667,0.0,0.0,Jul,2.0,5.0,6.0,1.0,Returning_Visitor,False,False
7825.0,6.0,301.2,0.0,0.0,87.0,1836.983333,0.009782609,0.026449275,,0.0,Sep,2.0,2.0,6.0,3.0,Returning_Visitor,False,False
1414.0,2.0,33.0,0.0,0.0,25.0,1720.0,0.0,0.007692308,60.29018448,0.0,Mar,2.0,5.0,3.0,1.0,Returning_Visitor,False,True
11623.0,0.0,0.0,0.0,0.0,24.0,663.0,0.0375,0.066666667,0.0,0.0,Dec,2.0,2.0,1.0,1.0,Returning_Visitor,False,
8415.0,0.0,0.0,0.0,0.0,8.0,64.0,0.0,0.05,0.0,0.0,Dec,2.0,2.0,3.0,8.0,New_Visitor,False,False
1845.0,0.0,0.0,0.0,0.0,,1791.7,0.013333333,0.031111111,0.0,0.0,,2.0,4.0,1.0,3.0,Returning_Visitor,False,
5514.0,5.0,46.52,0.0,0.0,133.0,2248.914286,0.012077922,0.029349567,6.373770623,0.0,Jul,,1.0,1.0,4.0,Returning_Visitor,False,True
1767.0,,0.0,0.0,0.0,13.0,973.5,0.0,,0.0,0.0,Mar,,2.0,1.0,1.0,Returning_Visitor,True,False
5112.0,8.0,274.5,0.0,0.0,129.0,5883.040509,0.003076923,0.008735669,0.0,0.0,May,1.0,1.0,6.0,2.0,Returning_Visitor,False,False
5268.0,4.0,64.25,1.0,282.0,18.0,720.75,,0.003508772,0.0,0.0,May,2.0,2.0,1.0,,New_Visitor,False,False
6578.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.0,0.0,Jul,3.0,2.0,3.0,1.0,Returning_Visitor,True,False
4300.0,15.0,591.6636364,0.0,0.0,56.0,2504.413636,0.004918033,0.011662763,8.184095082,0.0,May,3.0,2.0,1.0,2.0,Returning_Visitor,False,False
9241.0,0.0,0.0,,,,53.0,0.066666667,0.111111111,0.0,0.0,Dec,2.0,5.0,3.0,1.0,Returning_Visitor,True,False
5677.0,1.0,0.0,0.0,0.0,12.0,277.45,0.06,0.09,0.0,0.0,June,3.0,2.0,3.0,13.0,Returning_Visitor,False,False
3450.0,,0.0,0.0,0.0,,975.75,0.0,0.05030303,16.197,0.0,May,2.0,2.0,6.0,6.0,Returning_Visitor,True,False
331.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Mar,3.0,2.0,3.0,,Returning_Visitor,False,False
4220.0,0.0,0.0,0.0,,26.0,852.7666667,0.001923077,0.024166667,0.0,1.0,May,3.0,2.0,4.0,1.0,Returning_Visitor,True,False
7448.0,2.0,17.0,0.0,0.0,6.0,35.2,0.025,0.075,0.0,0.0,Aug,2.0,2.0,7.0,1.0,Returning_Visitor,,False
1434.0,2.0,117.0,0.0,0.0,13.0,309.9333333,0.0,0.013333333,0.0,0.0,Mar,2.0,2.0,2.0,2.0,New_Visitor,False,False
8870.0,3.0,52.16666667,3.0,,65.0,2019.769468,0.002941176,0.017081105,3.277744575,0.0,Nov,1.0,1.0,6.0,2.0,Returning_Visitor,True,False
9372.0,14.0,160.1115392,6.0,1079.833333,154.0,7405.360281,0.004924242,0.021452975,8.533928457,0.0,Nov,4.0,1.0,4.0,1.0,Returning_Visitor,False,True
1092.0,2.0,34.0,0.0,0.0,8.0,358.0,0.0,0.02,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
74.0,0.0,0.0,0.0,0.0,8.0,426.6666667,0.0,0.0125,0.0,0.0,Feb,2.0,4.0,3.0,2.0,Returning_Visitor,False,False
,4.0,107.5333333,2.0,298.0,16.0,570.3333333,0.011764706,0.014705882,0.0,0.0,May,,2.0,6.0,13.0,Returning_Visitor,False,
6322.0,0.0,0.0,0.0,0.0,11.0,199.5,0.127272727,0.142424242,0.0,0.0,Jul,3.0,2.0,1.0,1.0,Returning_Visitor,False,False
2985.0,3.0,23.0,2.0,10.16666667,85.0,1311.072012,0.002657807,0.015013618,0.0,1.0,,3.0,2.0,1.0,3.0,,True,False
5121.0,0.0,0.0,0.0,0.0,7.0,148.1666667,0.0,0.057142857,0.0,0.4,May,1.0,1.0,1.0,20.0,Returning_Visitor,False,False
6311.0,9.0,103.9333333,0.0,,16.0,172.1333333,0.012,0.049,0.0,0.0,Oct,1.0,1.0,1.0,2.0,,,True
3709.0,4.0,103.5,0.0,0.0,,884.8040616,0.0,0.011326165,0.0,0.0,May,1.0,1.0,1.0,4.0,Returning_Visitor,False,False
42.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.066666667,0.0,0.6,Feb,1.0,1.0,3.0,2.0,Returning_Visitor,False,False
7310.0,15.0,309.6333333,2.0,45.8,50.0,2230.986667,0.0,0.004371585,40.77935433,0.0,Nov,2.0,2.0,4.0,2.0,Returning_Visitor,False,True
11287.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Dec,1.0,1.0,,3.0,Returning_Visitor,False,
7146.0,7.0,312.8,1.0,4.0,,2374.966713,0.025906525,0.039077841,0.0,0.0,Jul,3.0,2.0,4.0,13.0,Returning_Visitor,False,False
4218.0,0.0,0.0,0.0,0.0,22.0,401.1666667,0.0,0.013636364,0.0,0.0,May,2.0,,1.0,3.0,Returning_Visitor,False,False
319.0,2.0,61.0,0.0,0.0,5.0,97.0,0.0,0.04,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,False,False
10076.0,1.0,139.5,0.0,0.0,18.0,816.8333333,0.0,0.005263158,0.0,0.0,Nov,2.0,2.0,3.0,2.0,New_Visitor,False,False
7895.0,4.0,100.0666667,0.0,0.0,30.0,310.3355556,0.0,0.000480769,28.52395644,0.0,Jul,2.0,2.0,5.0,2.0,Returning_Visitor,True,True
,0.0,0.0,1.0,44.0,14.0,549.5,0.0,0.013333333,43.252,0.2,May,2.0,4.0,1.0,2.0,New_Visitor,False,True
7614.0,1.0,19.2,0.0,0.0,55.0,3134.066667,0.0,0.006666667,5.767419658,0.0,Aug,2.0,4.0,1.0,1.0,Returning_Visitor,True,False
9598.0,6.0,171.5,3.0,,26.0,1565.958333,0.005882353,0.017647059,8.045767732,0.0,Nov,2.0,2.0,4.0,,Returning_Visitor,False,True
6195.0,8.0,289.0,0.0,0.0,139.0,5107.034928,0.01544437,0.044005026,8.304903935,0.0,Aug,2.0,2.0,2.0,1.0,Returning_Visitor,False,False
7239.0,0.0,,0.0,0.0,,2159.4,0.010344828,0.02183908,0.0,,Oct,,2.0,1.0,13.0,Returning_Visitor,False,False
1698.0,0.0,,0.0,0.0,1.0,0.0,0.2,0.2,,0.0,Mar,2.0,2.0,2.0,,Returning_Visitor,False,False
2615.0,,99.66666667,0.0,0.0,14.0,1714.166667,0.0,0.022222222,33.196,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
5550.0,0.0,0.0,0.0,0.0,22.0,469.54,0.0,0.008695652,14.00979215,0.0,Oct,2.0,2.0,9.0,2.0,New_Visitor,False,
1348.0,0.0,0.0,0.0,0.0,41.0,419.0,,0.03495935,0.0,0.0,Mar,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
9084.0,0.0,0.0,0.0,0.0,21.0,685.1744048,0.028571429,0.043174603,0.0,0.0,Nov,1.0,1.0,8.0,1.0,Returning_Visitor,True,True
8583.0,6.0,94.1,0.0,0.0,92.0,4212.141886,0.008333333,0.021875,6.664927724,0.0,Nov,1.0,1.0,1.0,2.0,Returning_Visitor,True,True
6621.0,0.0,0.0,,0.0,30.0,469.1,0.0,0.015,0.0,0.0,Jul,2.0,4.0,4.0,4.0,Returning_Visitor,False,False
10753.0,4.0,240.1666667,0.0,0.0,,2371.371545,0.013333333,0.033805229,0.0,0.0,Nov,3.0,2.0,1.0,2.0,Returning_Visitor,True,False
86.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,,0.0,Feb,1.0,1.0,1.0,3.0,Returning_Visitor,False,False
4608.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,May,1.0,2.0,3.0,,Returning_Visitor,False,False
,0.0,0.0,0.0,0.0,1.0,0.0,0.2,,,0.0,Nov,2.0,2.0,1.0,6.0,New_Visitor,False,False
4451.0,3.0,46.0,3.0,53.5,15.0,270.5714286,0.042105263,,12.15210526,0.0,May,3.0,2.0,4.0,5.0,Returning_Visitor,True,False
1492.0,5.0,172.2,0.0,0.0,23.0,792.7222222,0.0,0.010714286,261.4912857,0.0,Mar,2.0,2.0,1.0,8.0,New_Visitor,False,True
1036.0,0.0,0.0,0.0,0.0,,79.0,0.066666667,0.166666667,0.0,0.0,Mar,1.0,1.0,3.0,3.0,Returning_Visitor,False,False
9086.0,0.0,0.0,0.0,0.0,8.0,1102.5,0.04,0.090625,0.0,0.0,Dec,1.0,1.0,6.0,2.0,Returning_Visitor,True,False
9489.0,10.0,84.4375,3.0,147.0,35.0,1092.354167,0.005073996,0.034935835,0.0,0.0,Nov,2.0,5.0,9.0,8.0,Returning_Visitor,True,False
5077.0,3.0,42.0,0.0,0.0,24.0,1381.733333,0.031481481,0.018777882,0.0,0.0,May,3.0,2.0,4.0,3.0,Returning_Visitor,False,False
4185.0,4.0,198.5,0.0,0.0,43.0,2124.833333,0.0,0.015151515,48.864,0.0,May,2.0,2.0,3.0,,Returning_Visitor,True,True
,,123.4,0.0,0.0,38.0,585.37,0.017948718,0.033333333,0.0,0.0,Jul,1.0,,3.0,3.0,Returning_Visitor,True,False
8338.0,2.0,3.0,4.0,161.5,137.0,4791.460889,0.004373522,0.020956372,5.482895824,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
2702.0,0.0,0.0,,0.0,2.0,23.0,0.0,0.1,0.0,0.8,May,2.0,2.0,1.0,4.0,Returning_Visitor,False,False
9091.0,4.0,21.0,0.0,0.0,7.0,56.25,0.033333333,0.066666667,0.0,0.0,Nov,3.0,2.0,1.0,15.0,Returning_Visitor,,
3670.0,1.0,0.0,1.0,313.0,6.0,135.5,0.028571429,0.085714286,0.0,1.0,May,2.0,2.0,7.0,,Returning_Visitor,True,False
11711.0,0.0,0.0,0.0,0.0,14.0,1947.5,0.0,0.021428571,0.0,0.0,Nov,1.0,1.0,1.0,3.0,Returning_Visitor,False,False
8808.0,0.0,0.0,0.0,0.0,48.0,4152.083333,,0.028125,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,True,False
3422.0,0.0,0.0,,0.0,119.0,1243.180556,0.0,0.007668207,1.809360775,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,False,False
1428.0,4.0,118.0,,67.0,44.0,1489.144444,0.004081633,0.014693878,0.0,0.0,Mar,3.0,2.0,,1.0,Returning_Visitor,True,False
2632.0,10.0,262.0,0.0,0.0,22.0,623.4166667,0.018518519,0.04526749,0.0,0.2,May,3.0,2.0,1.0,2.0,,,
10647.0,0.0,0.0,0.0,,39.0,902.6527778,0.0,0.008852259,0.0,0.0,,2.0,2.0,1.0,2.0,New_Visitor,False,
10363.0,9.0,395.8785714,0.0,0.0,124.0,3959.145344,0.004871324,0.014283416,3.464444066,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,False,True
7377.0,2.0,34.4,0.0,0.0,18.0,379.6166667,0.035,0.059166667,0.0,,Jul,2.0,2.0,,1.0,Returning_Visitor,False,False
6718.0,0.0,0.0,0.0,0.0,7.0,1721.666667,0.038095238,0.038571429,0.0,0.0,Nov,1.0,,3.0,3.0,Returning_Visitor,False,False
12287.0,0.0,0.0,0.0,0.0,4.0,197.4166667,0.016666667,,0.0,0.0,Nov,4.0,1.0,5.0,1.0,Returning_Visitor,False,False
9294.0,4.0,126.0769231,2.0,43.33333333,34.0,1395.445862,0.038927739,0.042311136,48.66071756,,Nov,3.0,2.0,1.0,10.0,,False,True
7770.0,3.0,81.4,0.0,0.0,94.0,2487.52,0.0,0.002083333,0.0,0.0,Oct,2.0,2.0,6.0,2.0,New_Visitor,False,False
899.0,3.0,35.0,0.0,0.0,16.0,,0.0,0.011764706,0.0,0.0,Mar,2.0,2.0,2.0,1.0,Returning_Visitor,False,False
4282.0,2.0,45.0,0.0,0.0,8.0,71.0,0.022222222,0.044444444,0.0,0.0,May,2.0,2.0,1.0,13.0,Returning_Visitor,False,False
2103.0,0.0,0.0,0.0,0.0,9.0,58.0,0.155555556,0.177777778,0.0,0.0,May,1.0,1.0,1.0,3.0,Returning_Visitor,True,False
959.0,3.0,16.0,0.0,0.0,11.0,207.0,0.0,0.015384615,,0.0,Mar,2.0,2.0,2.0,3.0,Returning_Visitor,False,False
8289.0,0.0,0.0,0.0,0.0,3.0,65.5,0.066666667,0.1,0.0,0.0,Nov,3.0,2.0,1.0,13.0,,False,False
11907.0,11.0,104.1944444,3.0,8.0,75.0,,0.002380952,0.018278388,20.04842101,0.0,Nov,2.0,2.0,3.0,2.0,Returning_Visitor,False,True
6935.0,5.0,85.16666667,1.0,8.0,95.0,3715.777564,0.01010101,0.011851852,0.0,0.0,Jul,2.0,4.0,4.0,1.0,Returning_Visitor,False,False
466.0,5.0,97.5,0.0,0.0,24.0,758.1444444,0.04,0.059846154,0.0,,,3.0,2.0,2.0,1.0,Returning_Visitor,True,False
,0.0,0.0,1.0,0.0,37.0,1358.75,0.001754386,0.03245614,0.0,0.0,Mar,2.0,5.0,3.0,1.0,Returning_Visitor,False,
8360.0,0.0,0.0,0.0,0.0,27.0,1165.95,0.025925926,0.044444444,0.0,0.0,Dec,2.0,5.0,,1.0,Returning_Visitor,True,
9933.0,0.0,0.0,0.0,0.0,,39.5,0.0,0.1,0.0,0.0,Dec,2.0,2.0,8.0,1.0,,False,False
4393.0,0.0,0.0,0.0,0.0,18.0,1844.416667,0.0,0.023529412,28.52788235,0.0,May,3.0,7.0,3.0,4.0,Returning_Visitor,False,False
9975.0,0.0,0.0,0.0,0.0,14.0,1404.75,0.0,0.021428571,0.0,0.0,Dec,2.0,2.0,1.0,2.0,New_Visitor,False,False
869.0,0.0,0.0,0.0,0.0,78.0,1781.69697,0.003205128,,0.0,0.0,Mar,2.0,2.0,8.0,3.0,Returning_Visitor,False,False
7455.0,2.0,41.2,0.0,0.0,51.0,820.4833333,0.0,0.008627451,0.0,0.0,Oct,4.0,1.0,1.0,1.0,Returning_Visitor,False,False
3155.0,4.0,109.0,2.0,34.0,30.0,1049.833333,0.0125,0.028645833,0.0,0.0,May,2.0,2.0,6.0,4.0,Returning_Visitor,True,False
9944.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,1.0,1.0,1.0,,Returning_Visitor,False,False
3725.0,0.0,0.0,0.0,0.0,66.0,6100.527778,,0.046262626,0.0,0.8,May,2.0,,2.0,6.0,Returning_Visitor,False,False
8615.0,2.0,20.14285714,,0.0,4.0,33.14285714,0.0,0.039814815,0.0,0.0,Dec,3.0,2.0,1.0,10.0,Returning_Visitor,False,False
3039.0,3.0,65.5,2.0,12.0,39.0,1101.333333,0.00952381,0.041269841,14.99642857,,May,2.0,2.0,3.0,1.0,Returning_Visitor,False,False
6033.0,0.0,0.0,0.0,0.0,44.0,1341.716667,0.008888889,0.046666667,0.0,0.0,June,2.0,2.0,2.0,2.0,Returning_Visitor,False,
8680.0,0.0,0.0,0.0,0.0,6.0,89.66666667,0.0,0.033333333,0.0,0.0,Nov,,10.0,3.0,3.0,Returning_Visitor,False,False
6948.0,0.0,0.0,0.0,0.0,3.0,66.4,0.066666667,0.1,0.0,0.0,June,3.0,2.0,6.0,11.0,Returning_Visitor,True,False
6965.0,1.0,0.0,1.0,34.2,69.0,3051.525518,0.000714286,0.016949586,0.0,,Oct,2.0,4.0,9.0,3.0,Returning_Visitor,False,False
9100.0,6.0,169.7916667,0.0,0.0,32.0,1547.625,0.0,0.013157895,23.53105656,0.0,Dec,2.0,2.0,1.0,1.0,Returning_Visitor,,False
7582.0,5.0,247.1,0.0,0.0,8.0,1188.2,0.0,0.030769231,0.0,0.0,Oct,1.0,8.0,8.0,1.0,Returning_Visitor,True,False
8310.0,4.0,91.0,0.0,0.0,12.0,197.0,0.0,0.0375,0.0,0.0,Nov,2.0,2.0,1.0,2.0,New_Visitor,False,False
6803.0,,337.58,0.0,0.0,29.0,443.5,0.0,0.027027027,0.0,0.0,Oct,2.0,2.0,1.0,3.0,Returning_Visitor,False,False
8749.0,0.0,0.0,0.0,0.0,4.0,46.75,0.0,0.05,0.0,0.0,Nov,1.0,1.0,3.0,3.0,Returning_Visitor,False,False
5621.0,2.0,42.2,0.0,0.0,17.0,440.2261905,0.026315789,0.023684211,0.0,0.0,Jul,3.0,2.0,3.0,1.0,Returning_Visitor,False,False
4337.0,2.0,67.0,0.0,0.0,,36.0,0.0,0.033333333,0.0,0.0,May,2.0,2.0,4.0,1.0,Returning_Visitor,False,False
7464.0,0.0,,0.0,0.0,1.0,0.0,0.2,0.2,0.0,,June,1.0,8.0,3.0,4.0,Returning_Visitor,True,False
1702.0,0.0,0.0,0.0,0.0,3.0,44.5,0.0,0.066666667,,0.0,Mar,1.0,1.0,3.0,1.0,Returning_Visitor,False,False
4464.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,May,1.0,1.0,1.0,3.0,Returning_Visitor,False,False
9719.0,0.0,0.0,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,Nov,3.0,2.0,7.0,13.0,Returning_Visitor,False,False
5169.0,0.0,0.0,0.0,0.0,27.0,187.0,0.0,0.022222222,0.0,0.0,May,4.0,,7.0,4.0,Returning_Visitor,False,False
7269.0,3.0,423.0,0.0,0.0,24.0,1203.533333,0.0,0.011111111,0.0,0.0,Oct,4.0,1.0,1.0,4.0,New_Visitor,False,False
9376.0,0.0,0.0,0.0,0.0,42.0,2239.363889,0.02,0.035454545,0.0,0.0,Dec,3.0,2.0,7.0,,,False,False
5398.0,1.0,90.0,1.0,34.0,57.0,1092.364286,0.0,,19.11506897,0.6,May,2.0,2.0,7.0,4.0,Returning_Visitor,False,True
8791.0,,0.0,0.0,0.0,1.0,0.0,,0.2,0.0,0.0,Nov,2.0,4.0,,1.0,Returning_Visitor,False,False
1112.0,3.0,227.0,0.0,0.0,3.0,164.0,0.0,0.013333333,0.0,0.0,Mar,1.0,1.0,3.0,2.0,New_Visitor,False,False
6474.0,6.0,82.01111111,2.0,211.6,162.0,6117.814359,0.0,0.003964551,,0.0,Sep,2.0,2.0,1.0,6.0,Returning_Visitor,False,False
7047.0,0.0,0.0,0.0,,14.0,343.52,0.0,0.028571429,0.0,0.0,Jul,3.0,2.0,8.0,1.0,Returning_Visitor,True,False
